Price,Close,High,Low,Open,Volume
Ticker,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS
Date,,,,,
2021-07-01,118.03112030029297,119.44146778188369,117.69069415671362,119.44146778188369,18570986
2021-07-02,117.64207458496094,119.24694938835437,117.30164839532824,118.6633605745934,22789936
2021-07-05,122.4566879272461,123.42933833584894,118.42018724739751,118.61471436082459,61606669
2021-07-06,119.63599395751953,123.04027020834326,118.71197908630356,122.55394502965416,31062811
2021-07-07,120.46276092529297,121.09498522386158,118.80925807125283,119.6360094982729,19773453
2021-07-08,120.02505493164062,123.3806956780463,119.05240457955396,120.70590720980799,33870196
2021-07-09,121.04633331298828,121.38676687270426,118.37154484554333,119.63599327117424,24078290
2021-07-12,120.41412353515625,122.84574955629645,120.07368995560965,122.55395146546614,26731429
2021-07-13,120.65729522705078,121.82447283683453,119.58737376055903,120.80318686272305,19316578
2021-07-14,121.14361572265625,122.55395589762902,120.70591857058147,121.58130545399705,23276074
2021-07-15,121.04633331298828,123.04026950246782,120.7545426598888,121.4353949378542,22522585
2021-07-16,120.75454711914062,121.97036010378615,120.26822192528242,121.97036010378615,13479996
2021-07-19,122.35942077636719,124.93693834686621,121.19223586788824,122.79711047908837,65614163
2021-07-20,118.46882629394531,122.89438133355516,117.88523009467023,122.21352899537948,48822351
2021-07-22,120.31684875488281,120.80317394373962,119.05240771629518,120.02505809400881,20890960
2021-07-23,119.53873443603516,122.01898847852841,119.24693635069075,121.48403521637508,18344408
2021-07-26,119.24693298339844,120.36548238465502,118.7606078020463,119.63599461262682,14838935
2021-07-27,117.83659362792969,120.36548310188319,116.91257132541459,119.44146822010148,16292819
2021-07-28,117.0584716796875,118.51744724882545,115.16180640810157,118.12838561290863,19451371
2021-07-29,119.39283752441406,120.60865053382766,117.3989012206823,117.44753670935233,16366211
2021-07-30,121.58130645751953,123.1861811869056,118.95515320633073,119.24694388938835,30163350
2021-08-02,129.80018615722656,130.335146817682,122.11625433366625,123.08890468305194,102355625
2021-08-03,128.97344970703125,131.79412994641933,128.58438063994737,130.7242085637729,50457587
2021-08-04,128.04942321777344,130.9673745087957,126.54182692391946,129.36250723532055,33758053
2021-08-05,130.87013244628906,131.69687649611794,126.05551526656305,128.53576225751902,39952286
2021-08-06,131.45370483398438,133.05858701131407,130.62696084093724,131.55097581738679,47743493
2021-08-09,128.43850708007812,133.2531242962093,126.73636863103896,133.2531242962093,66874756
2021-08-10,126.4931869506836,130.09199044709482,123.5752357630852,128.82754196417542,31526384
2021-08-11,126.05548858642578,128.04940988788377,123.04026662966568,126.73634084849432,32222624
2021-08-12,129.99472045898438,130.5296811490703,126.29866079977388,126.68771502449056,31898731
2021-08-13,128.92481994628906,130.8214853530018,128.38985923119878,130.67559372228084,23715152
2021-08-16,128.48712158203125,130.38378686134283,128.0494170363334,128.92481128626207,17472608
2021-08-17,127.51446533203125,129.31385955363177,124.98556851498586,128.48711567066928,21755033
2021-08-18,126.88224792480469,128.19533196568997,126.54182917301563,128.09806098433995,18082061
2021-08-20,122.74848175048828,126.63908348483953,121.82446680687343,125.47190593282772,27402061
2021-08-23,121.53266143798828,124.35334901079617,118.37154771793693,123.62386122924586,30434681
2021-08-24,122.4566879272461,123.1375402449746,120.26822450788967,121.58130107535678,22809811
2021-08-25,122.60258483886719,124.01292493850181,122.06762415515277,122.94301099180656,18144345
2021-08-26,122.21353149414062,123.1375464606619,121.14361747481753,122.9916474078601,16968193
2021-08-27,123.76976776123047,124.11019392907922,121.7758314026774,122.21352855054056,12708091
2021-08-30,125.61779022216797,126.54181995326499,124.49924822547895,124.8883024395968,17545528
2021-08-31,125.52053833007812,127.12540556936828,124.74241503408663,126.73635134210626,24301446
2021-09-01,129.75155639648438,130.57831516652783,125.18010252095895,126.15275291326084,31166001
2021-09-02,129.94610595703125,131.11328352784344,128.97345550777644,130.18926856934496,25276744
2021-09-03,130.1892547607422,131.7454864096064,129.60565861650156,130.3837818616669,19000628
2021-09-06,128.58438110351562,130.91875099003255,128.38985399000606,130.72420903505557,14304796
2021-09-07,126.4931869506836,128.92481294034891,125.71506366569724,128.77890647608868,14561241
2021-09-08,129.60565185546875,129.8488144293064,125.95821324790397,127.02813450937592,16351745
2021-09-09,129.1193389892578,130.62695005874406,128.14668860139145,129.55702869550424,14453584
2021-09-13,127.46582794189453,129.11933052457516,126.83359632634838,129.11933052457516,13771980
2021-09-14,129.3625030517578,129.6543011397169,127.7090003419461,127.90352745342972,13305823
2021-09-15,136.2196807861328,138.40814401419522,129.16796594015398,129.45976400552217,68917060
2021-09-16,136.4142303466797,138.11636869325145,134.71209200010793,136.17106772574087,24490647
2021-09-17,134.1284942626953,137.63004190136692,132.3777352848279,136.99782503063352,27560843
2021-09-20,130.62693786621094,135.53882483476087,129.55701660283606,133.8366868148699,21535092
2021-09-21,132.1345672607422,132.5722569873023,127.61173384237368,131.06464584784612,22526116
2021-09-22,134.07986450195312,135.83062336086235,132.66950953904558,133.20447023103114,21321952
2021-09-23,139.72122192382812,140.93703490555816,134.95524097203324,135.39293067716264,42890085
2021-09-24,135.29568481445312,141.37475018459446,134.90661572588317,141.03431658727928,29040576
2021-09-27,134.95526123046875,136.5601286706758,133.0099601676872,136.46287252241828,18192368
2021-09-28,136.2196807861328,138.94310466045926,135.24703046254953,136.17104530166043,29196888
2021-09-29,147.4538116455078,154.40825630798918,135.10113926769444,135.97653356266764,126746990
2021-09-30,154.40826416015625,156.79125487496415,147.16202103085521,148.32919864203984,111302311
2021-10-01,159.27149963378906,160.43867712082724,152.3170553573585,154.4082477365741,90310679
2021-10-04,163.98887634277344,167.78220726611562,159.51467821242298,161.70314178545928,93787605
2021-10-05,174.4934844970703,179.6971703323201,163.7457089159977,164.3779257708368,161189379
2021-10-06,171.13783264160156,177.84912921745808,168.07398985882966,177.84912921745808,101232618
2021-10-07,172.8885955810547,178.96766012328587,172.01321622355985,173.47219171369534,73313810
2021-10-08,172.01321411132812,175.27158376107326,170.21380509233703,175.2229482770394,43365657
2021-10-11,186.26254272460938,188.40237053435334,172.15911259663633,172.9858713338283,126307288
2021-10-12,190.4449462890625,193.26562643843198,184.6090440422565,189.56955204716147,104950239
2021-10-13,218.06822204589844,226.04395255270026,194.53008475842282,196.13495202109274,305037222
2021-10-14,216.51199340820312,230.51815377705745,214.66394867135443,228.5728529013017,126938132
2021-10-18,250.26292419433594,257.60645217630605,216.99829989951436,221.2779555202423,273591610
2021-10-19,223.4664306640625,260.524417050272,215.4420648186718,258.72500786350656,245771135
2021-10-20,224.05003356933594,229.83730068749713,211.55146954687592,218.846347807113,219286012
2021-10-21,219.96487426757812,227.98923978464362,214.5180411245107,227.60018557494834,82393222
2021-10-22,215.9283905029297,227.40566828173925,210.09248805690456,222.25061815279022,85764004
2021-10-25,207.7581329345703,218.7490706638178,202.31128471713737,218.45728741480355,92057542
2021-10-26,219.1381378173828,225.94669060896572,208.39034794237637,209.16847122970788,113036438
2021-10-27,218.11685180664062,226.33574470352494,216.60924072106604,225.1685671939233,78577000
2021-10-28,212.0377960205078,218.6518219839365,210.67609134044952,218.6518219839365,64733467
2021-10-29,208.43898010253906,211.74598546906208,195.89178125350688,204.7429056778288,115032835
2021-11-01,216.85240173339844,219.04086511343345,208.53623792097193,213.9344505600184,59687720
2021-11-02,222.25062561035156,228.57285347235282,221.0348125599667,221.7643003901976,91597155
2021-11-03,222.5424041748047,224.5849610152642,220.01350731541677,223.70958163241966,49974804
2021-11-04,225.02267456054688,226.77343339635573,224.29318676513745,225.46036426949908,14860447
2021-11-08,228.13514709472656,229.20505359610985,222.4937719843172,226.62753605397117,53880144
2021-11-09,235.28414916992188,241.16868764211964,228.23243307020218,228.57286668056926,103894620
2021-11-10,230.5181427001953,234.79779848462474,229.83729039469068,234.79779848462474,47845906
2021-11-11,233.19293212890625,234.700543208982,229.10780343946703,231.0044687408352,50433666
2021-11-12,233.29022216796875,235.77046900394566,229.5455119057995,235.38141475086218,42038250
2021-11-15,235.04095458984375,237.32668888247065,232.75523513868362,235.23549653587165,32578602
2021-11-16,237.81301879882812,240.87686157069248,234.89506764792228,235.52728446069838,47776299
2021-11-17,243.06532287597656,245.5942197886044,236.35404122230045,237.8130167854011,58883464
2021-11-18,230.61541748046875,245.15653809961108,226.09258418217183,243.55165602287317,82052417
2021-11-22,221.42384338378906,231.87983451137106,217.87367558868496,231.87983451137106,62459802
2021-11-23,230.46951293945312,231.49079884382232,216.12291931362802,217.82505754042083,61158286
2021-11-24,232.0257568359375,239.95285169172658,230.80994383097186,233.4360969534042,67847218
2021-11-25,236.15953063964844,237.71576244429883,227.6002037689334,232.90114571748035,51777691
2021-11-26,221.132080078125,233.72790011459466,219.57583346141274,231.49080116862118,80108784
2021-11-29,212.67001342773438,220.54848795270942,207.41770697206297,219.81900012045128,83187881
2021-11-30,210.87060546875,222.0074493576071,207.2718020290559,215.8797489919296,222571262
2021-12-01,219.04087829589844,221.08345017677874,209.11984667762562,213.9830989259425,67127202
2021-12-02,220.2080535888672,224.14729083754102,215.15027427124045,224.14729083754102,78572738
2021-12-03,219.429931640625,222.05608469804483,218.21411866575775,220.59710912820412,48145736
2021-12-06,214.80984497070312,220.40258472368555,214.08035717683586,219.4299343318625,34399066
2021-12-07,220.25668334960938,221.52113185649097,216.6578797849983,217.8736928028715,36287629
2021-12-08,223.12599182128906,224.4877112617448,220.7916368397464,221.76428722230034,30348053
2021-12-09,221.47250366210938,224.5849821220867,220.59712419699537,223.61233167575205,23516676
2021-12-10,221.76429748535156,223.6123273611424,219.23540043708942,220.20805086465677,26363105
2021-12-13,223.95274353027344,230.03180822979226,222.73693059036967,223.8068519140716,40382575
2021-12-14,222.78558349609375,223.709598434377,219.332671508487,223.709598434377,24698002
2021-12-15,221.61839294433594,226.04394025872122,220.84026967932894,222.73693493427504,20127541
2021-12-16,215.83111572265625,223.7582253103794,213.15632714869085,223.5150627127462,40645402
2021-12-17,209.89796447753906,216.6092464668732,208.14719074596175,216.6092464668732,38813929
2021-12-20,203.38121032714844,206.15325514064705,197.25350966559552,204.74291498906342,47944121
2021-12-21,206.1046142578125,210.335649443317,204.1106928067838,207.17453563665444,33006180
2021-12-22,212.0377960205078,212.71864836053695,207.46634191863447,208.63351947889416,21655596
2021-12-23,212.08642578125,215.19890413834727,211.50282959615222,213.9830911206165,16940883
2021-12-24,210.87060546875,213.4481230405867,208.29307305544634,213.05906882495862,18770416
2021-12-27,211.40557861328125,211.7946328518525,207.95266659045691,210.67609078485927,15870056
2021-12-28,215.53933715820312,216.12291850031258,212.52411494550148,212.71864205953796,19058757
2021-12-29,213.44813537597656,217.14421000391116,212.8645540188087,214.95574652122897,14504319
2021-12-30,212.3782196044922,214.9557372136802,211.11377112317712,212.7186383377331,14315067
2021-12-31,214.9071044921875,215.92839038799175,212.37822233846984,212.91316818923013,12737974
2022-01-03,217.2900848388672,217.77641001965378,210.09247809981215,215.15025701169947,19062825
2022-01-04,220.1107940673828,222.0074594271636,214.95574384842567,218.1654932180758,32469988
2022-01-05,217.38735961914062,220.35394624219185,216.90103442983605,220.20803978052032,17271276
2022-01-06,222.2019805908203,223.51506456551098,213.49676249168513,215.39342780065266,27537005
2022-01-07,223.5150604248047,226.48164705385682,220.88890736554117,224.001385615093,34595209
2022-01-10,225.41171264648438,227.06521522942748,224.09862877215141,224.63358941878582,22061859
2022-01-11,226.72482299804688,230.2263556694049,225.46037446055598,226.62755201767533,25489182
